product_id,0,1,2,3,4,5
7,0.6766533764287451,0.2801423588839118,2.4533367685095437,3.858973004773416,0.08443975539661959,-0.0618900538935518
11,0.05742585531683799,-1.3356897657216702,0.2679875106475483,0.4152277517268559,-0.3013038202453682,0.009626282118271368
12,-0.22775925065292782,0.5693851113642479,-0.13883849233876924,-0.18440076819767512,0.16092603428954763,0.024832027420172563
15,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
21,-0.1966097468760038,0.5711376668967683,-0.14211442343407957,-0.18882845727847325,0.16100022989318322,-0.006785964821550881
25,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
40,0.1474729064554514,0.6676782654919443,0.7914573882661756,1.2717986526751184,0.14534313854397526,-0.027118906148283287
43,-0.1985831333411255,-0.3914384683249707,-0.10916209518364846,-0.15875234952277428,-0.8012216288099334,-0.00860599982936875
44,-0.1257876795761164,0.5944614562417647,0.09279109281027809,0.178348270553761,0.15705291094468318,-0.01148654977151708
46,-0.2219930973579657,0.5795541203540762,-0.01861141203472542,0.002839708012989194,0.15889438597414102,-0.007605655769666358
47,-0.1985831333411255,-0.3914384683249707,-0.10916209518364846,-0.15875234952277428,-0.8012216288099334,-0.00860599982936875
53,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
56,0.09805312025381833,-4.324353930207851,0.019752888147423615,-0.02626888142718379,1.2214888036778457,0.03847426233874774
59,-0.16696486652102221,0.5726305525794382,-0.14488874561594456,-0.19248056957302043,0.16105821873433976,0.023301425893304955
60,-0.1966097468760038,0.5711376668967683,-0.14211442343407957,-0.18882845727847325,0.16100022989318322,-0.006785964821550881
63,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
65,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
67,-0.13778874920921994,-0.3881930271097804,-0.11521234846082379,-0.1668321508981196,-0.8010894443651413,-0.010136601356236374
68,-0.2219930973579657,0.5795541203540762,-0.01861141203472542,0.002839708012989194,0.15889438597414102,-0.007605655769666358
69,-0.1358153627440982,0.5743831081119586,-0.1481646767112549,-0.19690825865381853,0.16113241433797534,-0.008316566348418486
71,-0.1061704823891166,0.5758759937946285,-0.1509389988931199,-0.2005603709483657,0.16119040317913194,0.021770824366437347
74,0.24778214545066884,-4.31662983194465,0.005379668324653328,-0.04530501968617063,1.2217949546461078,0.12720583295644763
76,0.08852849658248005,-0.3469761305117556,0.2255470282648074,0.36854891488579217,-0.806762260660786,0.04145670112165838
79,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
82,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
84,-0.07502097861219258,0.577628549327149,-0.15421492998843023,-0.20498806002916384,0.16126459878276753,-0.009847167875286096
87,-0.0736749705604938,-1.3869036105873631,0.045846079630810624,0.06908144206078445,1.1702496022180306,0.015934475314391874
88,-0.07435091651979621,0.42416655125293073,0.3363529551445973,0.5543519487428642,-0.03938653845911751,0.014760730213303057
90,-0.13733018413077913,0.27293200270706164,0.10503438223000701,0.19010806176134368,-0.16371784274506032,0.019014563625311193
91,-0.2574041310079094,0.5678922256815779,-0.13606417015690425,-0.18074865590312794,0.16086804544839103,-0.005255363294683258
