product_id,0,1,2,3,4
0,-0.16226256722063645,-2.7716275349349107,0.0043274800546224965,-0.04144322801067816,0.8899951235165423
6,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
7,1.40114377238196,0.8322249409663917,2.6532668162101976,4.2333216205303374,0.0807505241343185
8,-0.2630797574680797,0.11147101402318692,-0.09718927782616257,-0.13273963791058668,-0.5777134835898723
9,-0.16126194606804056,0.8213109156091827,-0.14112836282212454,-0.1771854176349865,0.13221089931412797
11,-0.10966754587292542,-0.5934112731158174,0.07913889854496321,0.1310256533377251,-0.2123782303809622
12,0.09763147709343352,-0.017287614054426814,0.07973653224213166,0.15751723038410348,0.1396457269843045
13,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
15,-0.24333454381156597,0.471114698080034,-0.0562237536151797,-0.058989327927057265,-0.22329920080324367
19,-0.14161732116631134,0.4063258188590258,0.10452064182574414,0.19427062820834545,0.5655520583719585
21,-0.2385908624074208,0.8206883250255067,-0.12785005694605195,-0.16067949554372993,0.1321809768805626
22,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
23,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
24,-0.24333454381156597,0.471114698080034,-0.0562237536151797,-0.058989327927057265,-0.22329920080324367
25,0.007362789979512599,0.47306931985788503,-0.09905933154466891,-0.11215745947513171,-0.2232361524622357
31,-0.25854473580417325,0.820463879760492,-0.12421156430928705,-0.15607689977240644,0.1321392967040916
32,-0.2630797574680797,0.11147101402318692,-0.09718927782616257,-0.13273963791058668,-0.5777134835898723
37,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
39,-0.22358933015505222,0.830758382136881,-0.015258229404196858,0.014760982056472121,0.13111508198338498
40,0.4656982383115246,0.5739505770950488,0.974932162072876,1.5781213943223118,-0.03806146343117062
42,-0.17257589917226412,-4.189750861647712,0.05900988535636492,0.00618352620998008,-0.5297788362075446
43,-0.2630797574680797,0.11147101402318692,-0.09718927782616257,-0.13273963791058668,-0.5777134835898723
44,-0.035882520310802954,-0.415562178604521,0.059855186123427356,0.1095980070995898,-0.034878433133983734
46,-0.014283496170015945,-0.15986510783384558,0.1038204839571177,0.18526126234147258,-0.0023066573806148974
47,-0.18612466261224941,0.3042695465556257,0.055734327534102325,0.11311991277439523,-0.40182000929705164
49,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
53,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
54,-0.2301936095861108,-0.5973481516604717,-0.07616831194558091,-0.11670310659737647,-1.2876197018032127
56,-0.16350585584445118,-2.7717651301731023,0.004965312390115968,-0.04049099751365943,0.889926724380383
59,-0.21988027763448312,0.8207751750523299,-0.13085071724732333,-0.16432986081803472,0.1321542579208743
60,-0.21175786719639142,0.8258790012271129,-0.07487371964414255,-0.07708573726644302,0.13165551004036516
63,-0.22358933015505222,0.830758382136881,-0.015258229404196858,0.014760982056472121,0.13111508198338498
65,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
66,-0.10942254594191504,-3.4802222553535542,0.02170995329843925,-0.030009292468791443,0.18013058547967337
67,-0.14153522611266153,0.5950789674837299,-0.02052932655298511,0.004817358827720552,-0.1054814953342668
68,0.6237654298265749,-0.03421820842115278,0.33764476759254053,0.5841107863888044,0.0065235207545416615
69,-0.25042232536608156,0.825567705935275,-0.06823456670610624,-0.06883277622081474,0.13164054882358242
70,-0.15233037493945237,-2.0336379523188186,0.027247488128974266,0.01206274138135532,-0.5542566655221234
71,-0.08163476003500873,-0.061420466041118046,0.05448352597053712,0.1080075198514606,0.32004635527605957
72,-0.18675146228129533,-3.4808448459372303,0.03498825917451184,-0.013503370377534882,0.18010066304610778
74,-0.0015044143802884638,-0.8786034703023128,0.13153165602823955,0.21101297684212036,0.14911937367426245
75,-0.22441529929838958,0.1117823093150249,-0.10382843076419887,-0.14099259895621497,-0.5776985223730896
76,0.5427710083791922,-0.14939869138124132,0.8743454563827214,1.4080366232442587,-0.2965457463231818
78,-0.27725532057711094,0.8203770297336688,-0.12121090400801564,-0.15242653449810165,0.13216601566377986
79,-0.1512750201408945,-0.8391105482699331,0.03881404644805384,0.06033027174388979,-0.08958663989309984
82,-0.05710003451763087,0.8271241823944648,-0.10143033139628774,-0.11009758144895614,0.13171535490749595
84,-0.16126194606804056,0.8213109156091827,-0.14112836282212454,-0.1771854176349865,0.13221089931412797
86,-0.25042232536608156,0.825567705935275,-0.06823456670610624,-0.06883277622081474,0.13164054882358242
87,0.10778502854091092,0.0647176119511407,0.30605380099075763,0.5107608663753772,0.2963568703700562
